,side,teamname,team kpm,dragons,barons,towers,dpm,vspm,earned gpm,wcpm,cspm,xpat15,goldat15,result
1744,Blue,FC Schalke 04 Esports,0.3756,3.0,1.0,9.0,2579.6585,7.4787,1278.099,1.0586,37.6323,32261.0,26059.0,1
1745,Red,E WIE EINFACH E-SPORTS,0.1024,1.0,0.0,1.0,1273.7621,5.4639,920.2163,0.6147,34.9004,29686.0,22800.0,0
1746,Blue,Isurus,0.6513,2.0,1.0,10.0,2138.3908,8.7739,1405.6322,1.4559,35.4406,31661.0,26752.0,1
1747,Red,Six Karma,0.1533,0.0,0.0,1.0,1617.0881,6.7816,867.6628,1.1877,30.9195,28103.0,21843.0,0
1748,Blue,Team du Sud,0.6141,3.0,2.0,10.0,3404.8925,8.4442,1373.1525,1.5046,34.1453,31077.0,24671.0,1
1749,Red,Solary,0.3992,2.0,0.0,3.0,2208.9765,7.2467,1061.085,1.1668,30.6141,30853.0,25299.0,0
1750,Blue,Venomcrest Esports,0.5952,4.0,1.0,8.0,2186.6071,7.3214,1264.1667,1.2798,32.9167,31621.0,25783.0,1
1751,Red,NORD Esports,0.2679,1.0,0.0,4.0,2781.2798,7.5298,1012.619,1.0119,31.4881,29037.0,24665.0,0
1752,Blue,Isurus,0.7362,2.0,1.0,9.0,2932.5644,7.2883,1350.3313,1.546,32.0245,29945.0,26125.0,1
1753,Red,Six Karma,0.4417,1.0,0.0,4.0,2115.7178,8.2086,1054.0859,1.2883,29.7791,28047.0,24274.0,0
1754,Blue,Berlin International Gaming,0.4742,0.0,0.0,0.0,2668.0851,6.9666,1000.1581,0.8024,28.4498,29221.0,24157.0,0
1755,Red,SK Gaming Prime,1.0942,4.0,1.0,10.0,3398.8815,7.076,1509.9574,1.0213,32.4255,30596.0,25928.0,1
1756,Blue,Case Esports,0.4236,4.0,1.0,10.0,2012.3147,9.289,1219.0015,1.5734,32.466,30341.0,24516.0,1
1757,Red,GIANTX Pride,0.2118,1.0,0.0,0.0,1996.7322,7.8669,899.2133,1.3011,32.7685,31945.0,24903.0,0
1758,Blue,Leviatan,0.3984,5.0,1.0,10.0,2637.0518,9.7742,1225.0465,1.5405,30.4914,28998.0,25487.0,1
1759,Red,INFINITY,0.1594,1.0,0.0,4.0,1805.6308,7.5697,936.4143,1.992,29.3758,29051.0,23932.0,0
1760,Blue,Leviatan,0.2775,2.0,0.0,3.0,1732.8677,9.1027,1013.5615,2.1092,32.5809,29418.0,23249.0,0
1761,Red,INFINITY,0.3608,3.0,2.0,9.0,2312.6364,10.2405,1275.1249,1.6096,34.9121,30939.0,25776.0,1
1762,Blue,Leviatan,0.3067,2.0,1.0,8.0,2167.277,8.4758,1106.6822,1.9238,30.2788,30081.0,24625.0,1
1763,Red,INFINITY,0.3346,3.0,0.0,4.0,2223.3736,9.6468,1003.1877,1.8123,31.4498,31052.0,25213.0,0
1764,Blue,Estral Esports,0.3941,3.0,2.0,8.0,2674.4049,8.7403,1215.4637,2.1561,31.9474,27762.0,23228.0,1
1765,Red,Movistar R7,0.3478,4.0,0.0,9.0,2915.8192,10.2009,1126.6692,2.1561,32.272,28808.0,25346.0,0
1766,Blue,Movistar R7,0.3689,4.0,1.0,9.0,2626.614,9.4862,1289.0119,2.4242,36.0474,29443.0,24957.0,1
1767,Red,Estral Esports,0.1318,1.0,0.0,1.0,2181.2648,7.6153,885.6917,1.3702,30.751,31008.0,25588.0,0
1768,Blue,Galakticos,0.3096,2.0,0.0,1.0,2238.0275,5.8486,882.0413,1.2729,28.555,28143.0,23181.0,0
1769,Red,BeÅŸiktaÅŸ Esports,0.6537,2.0,1.0,11.0,3248.6009,8.2225,1408.8991,1.2041,32.9587,30257.0,26747.0,1
1770,Blue,Team BDS Academy,0.7063,2.0,1.0,9.0,2749.7398,7.658,1403.2714,1.3011,34.0892,30536.0,26629.0,1
1771,Red,Team GO,0.2974,1.0,0.0,2.0,1940.0743,6.6171,1000.6691,1.0037,32.1561,28784.0,24999.0,0
1772,Blue,BoostGate Esports,0.904,1.0,1.0,10.0,2964.5198,7.0433,1369.4162,1.0546,29.6422,30814.0,25146.0,1
1773,Red,NASR eSports Turkey,0.339,2.0,0.0,1.0,2439.3974,5.838,889.4915,1.0546,29.8682,29616.0,23648.0,0
1774,Blue,Case Esports,0.3873,4.0,1.0,10.0,1958.2746,8.3451,1276.1972,2.1479,35.9155,31327.0,25699.0,1
1775,Red,ZETA,0.1056,0.0,0.0,3.0,1264.8239,7.2535,984.5423,1.4085,33.4507,27854.0,22866.0,0
1776,Blue,Venomcrest Esports,0.2879,1.0,0.0,2.0,2387.2927,5.5929,999.3146,0.8636,30.1439,29893.0,25045.0,0
1777,Red,Verdant,1.0281,2.0,1.0,9.0,2926.1001,6.7032,1574.3523,0.9047,35.1611,32301.0,27714.0,1
1778,Blue,Aegis,0.4635,2.0,0.0,3.0,2398.957,7.9672,1031.2699,1.1589,31.4341,28763.0,23479.0,0
1779,Red,GameWard,0.4346,3.0,1.0,9.0,2490.507,9.155,1242.1825,1.6803,33.4911,30021.0,25422.0,1
1780,Blue,Eintracht Frankfurt,0.2324,1.0,0.0,2.0,1748.3675,7.7034,961.1289,1.8594,34.6652,31304.0,24131.0,0
1781,Red,FC Schalke 04 Esports,0.5645,3.0,1.0,10.0,2510.8688,8.2346,1379.9336,1.959,38.0852,32135.0,23944.0,1
1782,Blue,Geekay Esports,0.7963,1.0,1.0,11.0,3056.7802,8.2054,1463.2314,1.4195,33.5834,32290.0,26760.0,1
1783,Red,One More Esports,0.2077,3.0,0.0,2.0,1921.2464,6.2666,1054.9336,1.1079,34.3104,30554.0,24427.0,0
1784,Blue,Lionscreed,0.1714,0.0,0.0,1.0,2326.4571,5.5886,826.5257,0.9257,30.6171,31323.0,23910.0,0
1785,Red,Nativz,0.5829,4.0,1.0,9.0,2860.4571,9.4629,1250.0229,1.6114,33.2229,30071.0,23943.0,1
1786,Blue,E WIE EINFACH E-SPORTS,0.7164,2.0,1.0,9.0,2058.7343,7.809,1331.5343,1.3612,33.4567,30882.0,25812.0,1
1787,Red,Berlin International Gaming,0.2866,2.0,0.0,2.0,2038.7104,8.0955,1086.1612,1.2179,34.0299,30741.0,24311.0,0
1788,Blue,Movistar KOI,0.6156,3.0,1.0,9.0,3680.5729,7.3621,1204.9252,1.3596,28.2941,29364.0,23575.0,1
1789,Red,BarÃ§a eSports,0.5643,3.0,1.0,6.0,3452.6806,8.1573,1086.0795,1.1287,27.1398,30138.0,25045.0,0
1790,Blue,mCon esports,0.6745,4.0,0.0,8.0,2898.2389,7.9813,1302.0422,1.4333,32.9649,30618.0,28064.0,1
1791,Red,SNOOZE Esports,0.3372,1.0,0.0,1.0,1946.7822,6.8009,946.6511,1.1522,28.3279,27294.0,22957.0,0
1792,Blue,Atleta Esport,0.4035,3.0,1.0,9.0,2286.5494,7.3564,1308.0497,0.9933,36.7512,31408.0,26529.0,1
1793,Red,EKO Academy,0.1862,2.0,0.0,2.0,1647.0047,6.0838,855.2095,0.9312,29.9534,30440.0,23357.0,0
1794,Blue,SPIKE Syndicate,0.712,3.0,2.0,10.0,2346.343,6.5049,1474.8544,0.9709,36.343,30617.0,24862.0,1
1795,Red,Cyber Wolves,0.1294,2.0,0.0,4.0,1466.4725,6.5696,1091.2945,0.9709,35.3398,30445.0,23449.0,0
1796,Blue,Dark Passage,0.6682,2.0,2.0,10.0,2612.2851,8.0178,1419.902,1.0958,33.0601,28667.0,25491.0,1
1797,Red,Papara SuperMassive,0.2138,4.0,0.0,8.0,2788.3029,7.6437,1160.4989,1.7105,34.9577,30290.0,26208.0,0
1798,Blue,BK ROG Esports,0.5669,3.0,1.0,11.0,2647.9662,8.8613,1370.8702,1.9692,35.8329,30037.0,24976.0,1
1799,Red,Solary,0.2685,2.0,1.0,3.0,2048.4137,9.4878,1127.9761,2.1482,32.4913,27859.0,22078.0,0
1800,Blue,RA'AD,0.1935,0.0,0.0,4.0,1670.8258,5.2258,1049.2645,0.6968,32.4,29613.0,23262.0,0
1801,Red,Anubis Gaming,0.6968,4.0,1.0,11.0,2260.6452,6.6968,1449.5226,1.471,35.3032,31854.0,25773.0,1
1802,Blue,DREN Esports,0.2031,1.0,0.0,0.0,1817.1022,4.9154,886.5944,1.0156,31.8483,28948.0,23409.0,0
1803,Red,Dsyre Esports,0.6906,1.0,1.0,9.0,2348.6933,6.784,1414.8544,0.8937,35.0169,31145.0,26853.0,1
1804,Blue,Lundqvist Lightside,0.2177,2.0,0.0,5.0,2190.5443,7.6516,1107.6827,1.2442,34.8056,30167.0,24137.0,0
1805,Red,NORD Esports,0.5288,3.0,1.0,10.0,2450.0156,7.9316,1347.3717,1.3997,35.8942,29657.0,23938.0,1
1806,Blue,NNO Prime,0.5094,5.0,1.0,9.0,1829.6604,8.8302,1258.3585,1.5566,32.2642,31332.0,25380.0,1
1807,Red,Unicorns of Love Sexy Edition,0.0849,1.0,1.0,4.0,1867.6981,8.6321,1067.0094,1.5283,36.3679,30937.0,25311.0,0
1808,Blue,Ankora Gaming,0.2018,0.0,0.0,5.0,1460.8184,7.2646,962.3206,1.4462,31.1099,27745.0,22403.0,0
1809,Red,Diamant Esports,0.4372,4.0,1.0,7.0,1958.2735,6.7937,1150.3587,1.0426,32.2534,31576.0,25235.0,1
1810,Blue,Los Heretics,0.7966,1.0,1.0,10.0,2414.8428,7.5472,1490.8176,1.2579,34.6331,30160.0,27537.0,1
1811,Red,Guasones,0.1258,2.0,0.0,1.0,1198.7841,6.6667,839.7484,0.9644,30.0629,29358.0,24943.0,0
1812,Blue,One Way Esports,1.1496,1.0,1.0,10.0,3280.9433,6.3228,1608.6367,0.619,32.4539,31206.0,28399.0,1
1813,Red,Dynasty,0.3095,1.0,0.0,0.0,1893.1172,5.35,784.6426,0.6632,25.2469,27400.0,23041.0,0
1814,Blue,FUT Esports,0.2009,0.0,0.0,3.0,1938.75,6.4286,959.2634,0.904,31.942,28535.0,23201.0,0
1815,Red,Misa Esports,0.8371,4.0,1.0,8.0,2787.154,8.2701,1415.1563,1.4732,34.7545,31132.0,26663.0,1
1816,Blue,Fox Gaming,0.251,3.0,1.0,4.0,2158.6946,8.1339,1059.59,1.8075,32.0837,29416.0,24216.0,0
1817,Red,GnG Amazigh,0.4519,3.0,1.0,11.0,2132.9623,8.6109,1355.7238,1.3808,37.2552,29316.0,23841.0,1
1818,Blue,Team du Sud,0.5015,3.0,2.0,3.0,2579.4233,7.6222,1243.201,1.0531,31.9432,26000.0,22041.0,0
1819,Red,Vitality.Bee,0.5516,3.0,1.0,11.0,2693.155,8.0234,1273.715,1.7551,28.8341,32588.0,29089.0,1
1820,Blue,GTZ Esports,0.7734,3.0,1.0,11.0,2916.6702,7.0892,1365.8861,0.8378,34.2857,31651.0,24942.0,1
1821,Red,BWE Esports,0.2256,2.0,0.0,1.0,2500.247,6.3158,938.797,1.0311,30.58,30586.0,23854.0,0
1822,Blue,Macko Esports,0.788,4.0,1.0,10.0,2878.4615,6.5666,1394.7467,0.6754,32.833,29863.0,25331.0,1
1823,Red,Axolotl,0.1876,0.0,0.0,1.0,1304.8405,4.2026,799.0994,0.8255,27.242,29136.0,23083.0,0
1824,Blue,Ramboot Club,0.3574,0.0,0.0,2.0,2204.4193,6.8255,1049.732,0.7147,31.0185,28515.0,24373.0,0
1825,Red,GIANTX Pride,0.9291,4.0,1.0,9.0,2821.8582,8.5765,1409.732,1.8582,31.9119,31163.0,25572.0,1
1826,Blue,Eintracht Spandau,1.0496,1.0,1.0,11.0,2848.9679,6.9621,1516.0233,0.9446,32.8863,29782.0,28597.0,1
1827,Red,MOUZ NXT,0.3499,3.0,0.0,2.0,1475.5452,6.1924,927.2187,0.8397,27.6735,26926.0,24376.0,0
1828,Blue,Crvena zvezda Esports,0.4523,4.0,2.0,10.0,2376.3568,8.9196,1248.2663,1.2814,32.7638,31334.0,28272.0,1
1829,Red,Partizan Esports,0.0754,2.0,0.0,3.0,1784.1206,6.5075,949.3719,1.0804,32.3116,27000.0,21772.0,0
1830,Blue,DMG Esports,0.5941,4.0,0.0,3.0,2469.9427,8.4106,1098.5722,1.0005,30.4846,30566.0,25377.0,0
1831,Red,Ruddy Esports,0.6566,1.0,1.0,8.0,2582.1574,5.9406,1299.8332,1.6884,34.5805,29586.0,23335.0,1
1832,Blue,Twisted Minds,0.2271,1.0,0.0,3.0,1642.6501,7.2363,1035.1541,1.298,30.6977,28926.0,24710.0,0
1833,Red,Nigma Galaxy Male,0.5192,4.0,1.0,9.0,2226.1006,9.1184,1294.4943,1.59,34.0076,29481.0,25608.0,1
1834,Blue,aNc Outplayed,0.8477,4.0,1.0,7.0,3100.471,6.7818,1317.4254,1.0361,30.6122,29478.0,24375.0,1
1835,Red,ENEMI3S,0.3768,0.0,1.0,2.0,2230.0471,6.3422,948.7598,1.4129,27.7551,30125.0,24703.0,0
1836,Blue,EGN Esports,0.8114,2.0,1.0,8.0,2478.0933,7.14,1468.1947,1.0548,33.1846,30006.0,27075.0,1
1837,Red,Odivelas Sports Club,0.1623,1.0,0.0,1.0,2006.3286,6.4503,901.217,0.9736,32.5761,29552.0,24794.0,0
1838,Blue,Gentle Mates,0.6649,4.0,1.0,8.0,1861.6148,8.3905,1278.934,1.5198,33.2454,30741.0,27825.0,1
1839,Red,Karmine Corp Blue,0.095,1.0,0.0,2.0,896.0422,8.8338,927.3562,1.8047,33.8153,30342.0,23805.0,0
1840,Blue,Rebels Gaming,0.3044,1.0,0.0,2.0,2644.5967,7.6712,893.5464,1.3394,28.1583,27541.0,24378.0,0
1841,Red,UCAM Esports,0.7915,4.0,1.0,10.0,2577.1689,7.9452,1410.1065,1.3699,30.624,28444.0,26165.0,1
1842,Blue,SK Gaming Prime,0.6893,4.0,1.0,9.0,2678.4683,7.221,1270.4705,1.1488,30.1641,30061.0,27307.0,0
1843,Red,Austrian Force willhaben,0.5252,1.0,0.0,6.0,2555.547,7.2538,1204.628,1.0175,30.8534,29761.0,25734.0,1
1844,Blue,BeFive,0.1576,0.0,0.0,3.0,2206.9206,5.8306,993.6835,0.6697,34.2745,30738.0,24011.0,0
1845,Red,Lupus Esports,0.7091,3.0,1.0,8.0,2416.3493,6.8549,1354.629,1.1031,34.1169,30527.0,25952.0,1
1846,Blue,White Dragons,0.1508,1.0,0.0,1.0,1686.4865,5.3174,851.8039,0.7165,31.0748,29245.0,23577.0,0
1847,Red,Hurricane of Feathers,0.528,3.0,1.0,10.0,2426.2099,6.6373,1360.1634,1.0559,35.11,30226.0,25822.0,1
1848,Blue,Myth Esports,1.0778,3.0,1.0,9.0,3089.5409,6.5868,1578.4032,0.6387,34.5309,31051.0,29974.0,1
1849,Red,ZennIT,0.3992,1.0,0.0,2.0,2120.0798,5.1098,977.8044,0.6387,29.98,28366.0,22516.0,0
1850,Blue,INFINITY,0.6301,2.0,1.0,10.0,2928.8878,8.2196,1191.3795,1.2601,27.1504,27700.0,24472.0,1
1851,Red,Isurus,0.4582,2.0,1.0,4.0,2626.3103,8.1623,1077.1647,1.8902,29.6993,29203.0,25434.0,0
1852,Blue,Keypulse Esports,0.2515,1.0,0.0,3.0,1872.8551,8.0484,993.8146,1.7327,32.7247,29834.0,24089.0,0
1853,Red,SAW,0.4751,4.0,2.0,11.0,2544.0056,8.4117,1375.6125,1.5929,35.2399,30395.0,23606.0,1
1854,Blue,Isurus,0.4497,2.0,1.0,9.0,2341.606,8.3191,1270.6959,1.2527,31.4775,29899.0,26965.0,1
1855,Red,INFINITY,0.2891,3.0,0.0,1.0,1860.3212,6.2634,859.3041,1.1242,28.3298,28686.0,23954.0,0
1856,Blue,INFINITY,0.1224,2.0,0.0,3.0,1996.614,7.6186,966.1499,1.6522,33.9929,29541.0,24465.0,0
1857,Red,Isurus,0.5201,3.0,1.0,9.0,1775.1555,9.7297,1323.2432,1.6522,34.3906,31144.0,26021.0,1
1858,Blue,Leviatan,0.4828,5.0,1.0,11.0,2306.8455,10.7833,1337.6395,1.8026,33.0901,29548.0,23826.0,1
1859,Red,All Knights,0.0322,0.0,0.0,4.0,1846.8991,8.5622,964.9571,2.2854,34.5064,29995.0,23842.0,0
1860,Blue,All Knights,0.5819,5.0,0.0,10.0,2727.8101,10.1072,1287.5038,2.1746,32.2818,30092.0,25345.0,1
1861,Red,Leviatan,0.4288,0.0,1.0,3.0,2452.9862,8.2083,1152.8637,1.3476,30.781,27905.0,22856.0,0
1862,Blue,Leviatan,0.3636,0.0,0.0,1.0,2242.7273,8.9455,953.3455,1.5636,28.5455,26830.0,24785.0,0
1863,Red,All Knights,0.8,4.0,1.0,9.0,2669.3091,8.9818,1421.5273,1.6,35.4545,28676.0,25810.0,1
1864,Blue,BRUTE,0.5788,2.0,1.0,10.0,2204.4695,8.6495,1332.5723,1.2219,34.6624,30677.0,23860.0,1
1865,Red,Team UNiTY,0.1929,2.0,0.0,2.0,1977.0096,6.0129,948.6817,1.1897,32.6367,31405.0,24541.0,0
1866,Blue,Dark Passage,0.293,4.0,1.0,5.0,2373.0403,7.8388,1046.6178,1.0989,31.8926,27872.0,23007.0,0
1867,Red,Misa Esports,0.3175,2.0,1.0,8.0,2277.4359,7.4481,1188.5226,1.3431,32.1123,29125.0,22335.0,1
1868,Blue,Entropiq,0.2154,3.0,1.0,9.0,1878.4523,8.6637,1174.1284,1.5317,35.9952,31469.0,25782.0,1
1869,Red,eSuba,0.0957,4.0,2.0,5.0,2029.3259,7.132,964.5712,0.9573,31.5915,28878.0,22375.0,0
1870,Blue,Nigma Galaxy Male,0.6936,3.0,1.0,10.0,2491.6908,8.1503,1550.9827,1.0838,36.5896,31787.0,30785.0,1
1871,Red,RA'AD,0.3902,1.0,0.0,2.0,1379.4798,4.552,980.289,0.8237,29.6965,30014.0,24875.0,0
1872,Blue,NASR eSports Turkey,0.5941,3.0,0.0,5.0,2970.081,7.3717,1133.2223,1.6742,30.378,29950.0,26885.0,0
1873,Red,BeÅŸiktaÅŸ Esports,0.7021,2.0,2.0,9.0,3579.3969,8.7489,1260.0,1.2151,28.1908,28036.0,23939.0,1
1874,Blue,Europe Saviors Club,0.6842,3.0,1.0,8.0,2675.752,7.5695,1369.8646,0.9836,34.0841,31305.0,24955.0,1
1875,Red,OGC Sigma Esports,0.1283,0.0,0.0,2.0,1853.799,6.201,970.6914,1.1547,34.6828,29394.0,24787.0,0
1876,Blue,SPIKE Syndicate,0.5596,3.0,1.0,9.0,2384.0829,7.3679,1258.5699,1.399,33.7617,30845.0,26087.0,1
1877,Red,Diamant Esports,0.2176,2.0,0.0,4.0,1525.1813,6.3731,1014.7461,1.0259,33.4819,29998.0,23769.0,0
1878,Blue,Axolotl,0.6178,3.0,0.0,3.0,2306.493,6.1417,1040.4603,1.272,25.4755,25745.0,25494.0,0
1879,Red,Dsyre Esports,0.8722,1.0,0.0,10.0,2696.4749,7.7408,1403.4767,1.1629,32.9618,28863.0,28123.0,1
1880,Blue,One More Esports,0.7572,4.0,0.0,4.0,3151.7718,7.6325,1259.5457,1.4538,32.529,32852.0,29791.0,0
1881,Red,Fox Gaming,0.9086,1.0,2.0,9.0,4179.4043,7.2085,1511.6305,1.0298,32.0747,29400.0,24577.0,1
1882,Blue,FUT Esports,0.4345,3.0,1.0,9.0,2072.589,8.3645,1271.7683,1.4484,34.2185,32073.0,26525.0,1
1883,Red,Galakticos,0.1811,1.0,0.0,0.0,1576.1859,7.3144,891.2372,1.376,32.3718,29082.0,23398.0,0
1884,Blue,Dynamo Eclot,0.5181,0.0,0.0,0.0,2310.7285,6.0874,990.7933,1.619,30.2428,28802.0,23292.0,0
1885,Red,GLORE,0.5181,4.0,2.0,11.0,3156.7188,9.0988,1458.2623,1.3923,35.9093,30357.0,27264.0,1
1886,Blue,Macko Esports,0.1796,1.0,0.0,5.0,2034.7926,6.1308,946.9431,0.9748,29.3459,29377.0,23476.0,0
1887,Red,Atleta Esport,0.667,4.0,2.0,9.0,2723.3946,8.0291,1293.0141,1.2826,31.0902,29634.0,25155.0,1
1888,Blue,Ankora Gaming,0.6973,4.0,1.0,8.0,2754.7537,8.8655,1311.8982,1.5274,31.2452,29512.0,27125.0,1
1889,Red,Partizan Esports,0.4649,0.0,0.0,1.0,2682.4018,6.4084,968.2014,1.2286,27.0282,28451.0,23634.0,0
1890,Blue,SAW,0.7491,3.0,1.0,9.0,2707.9001,8.2406,1345.9478,1.3961,32.7582,30798.0,25932.0,1
1891,Red,White Dragons,0.3065,1.0,0.0,0.0,2083.5187,6.3337,887.7412,0.8173,27.6844,27765.0,23359.0,0
1892,Blue,Anubis Gaming,0.414,0.0,0.0,2.0,2375.6412,6.728,1011.2363,1.1731,29.7412,28781.0,24435.0,0
1893,Red,Geekay Esports,0.6555,4.0,1.0,9.0,1841.2996,8.1771,1398.0104,1.7941,36.9523,31648.0,26108.0,1
1894,Blue,BoostGate Esports,0.1661,1.0,0.0,2.0,1638.1453,5.4394,855.2803,0.7889,28.8581,27466.0,22404.0,0
1895,Red,Papara SuperMassive,0.5813,2.0,1.0,11.0,2308.7336,7.1419,1420.8581,0.9135,35.3772,29829.0,25236.0,1
1896,Blue,Crvena zvezda Esports,0.4431,2.0,0.0,3.0,2441.034,5.8789,1054.8892,1.3294,31.4623,31425.0,23033.0,0
1897,Red,BeFive,0.2659,3.0,2.0,7.0,2252.4372,8.4195,1204.0177,1.3294,34.2097,29941.0,25675.0,1
1898,Blue,EKO Academy,0.439,1.0,0.0,6.0,2647.3525,6.8861,1154.0466,1.5089,29.1632,29026.0,24962.0,0
1899,Red,aNc Outplayed,0.7407,4.0,2.0,9.0,2821.9753,7.9561,1353.1962,1.2071,31.166,31477.0,27596.0,1
1900,Blue,BWE Esports,0.3609,0.0,0.0,1.0,2232.8595,5.9377,989.5899,1.0169,29.3603,27739.0,23303.0,0
1901,Red,EGN Esports,0.6561,4.0,1.0,10.0,2411.5801,8.234,1440.1312,1.2466,35.0027,30573.0,28677.0,1
1902,Blue,GnG Amazigh,0.363,3.0,1.0,5.0,1854.6394,7.8455,1092.6757,1.8986,31.4937,30783.0,27236.0,0
1903,Red,Twisted Minds,0.6142,3.0,1.0,9.0,2435.6817,8.9344,1337.6454,1.6194,34.202,32113.0,27509.0,1
1904,Blue,Cyber Wolves,0.283,0.0,0.0,2.0,2569.7305,5.4178,916.6981,0.6873,30.0,28817.0,24860.0,0
1905,Red,Lupus Esports,0.9704,3.0,1.0,9.0,2724.5418,6.3073,1503.3962,0.9299,32.9515,30738.0,25911.0,1
1906,Blue,DREN Esports,0.4096,3.0,0.0,3.0,1938.8439,7.2371,987.6104,1.0105,27.8289,28840.0,26272.0,0
1907,Red,ENEMI3S,0.5189,2.0,2.0,10.0,2790.1229,7.4556,1272.3714,1.6386,31.3245,27997.0,25344.0,1
1908,Blue,Odivelas Sports Club,0.3027,2.0,0.0,5.0,1563.296,7.87,1112.3206,1.2108,32.9596,30087.0,24498.0,0
1909,Red,Keypulse Esports,0.4372,2.0,0.0,7.0,1926.8274,6.5247,1195.1233,1.1099,36.3901,30660.0,24006.0,1
1910,Blue,Hurricane of Feathers,0.3787,3.0,0.0,2.0,3229.5041,6.7899,1065.3922,1.1091,30.9468,30975.0,24080.0,0
1911,Red,GTZ Esports,0.8386,3.0,2.0,10.0,2947.5744,7.385,1417.9531,0.7845,32.8404,31257.0,25677.0,1
1912,Blue,Maryville University,0.8987,5.0,1.0,9.0,3462.5362,9.0464,1411.9621,1.7074,31.333,29943.0,26437.0,1
1913,Red,Disguised,0.4194,0.0,0.0,1.0,2539.0514,6.8597,1030.9036,1.0784,30.0449,29108.0,25536.0,0
1914,Blue,Disguised,0.4627,0.0,0.0,2.0,2349.7943,5.9769,979.473,0.9254,28.1491,29052.0,25498.0,0
1915,Red,Maryville University,0.8098,4.0,1.0,10.0,3491.4524,7.3265,1535.3985,1.0411,34.6272,29868.0,27647.0,1
1916,Blue,Team Liquid Challengers,0.5859,4.0,2.0,11.0,2531.0742,9.0234,1377.1875,1.5527,33.8965,30194.0,27436.0,1
1917,Red,Supernova,0.1465,0.0,0.0,2.0,1658.0273,7.6172,916.2012,1.4941,32.5781,29720.0,22970.0,0
1918,Blue,Supernova,0.8511,4.0,2.0,11.0,3155.6137,7.234,1588.2815,1.2439,32.766,30963.0,28656.0,1
1919,Red,Team Liquid Challengers,0.2946,1.0,0.0,2.0,1886.0556,6.0556,1043.6007,1.0802,30.8674,28199.0,23243.0,0
1920,Blue,Team Liquid Challengers,0.4532,1.0,0.0,4.0,2721.0272,8.1571,1080.7553,1.1782,29.6979,30510.0,27126.0,0
1921,Red,Supernova,0.7251,4.0,2.0,8.0,2604.864,8.3082,1316.4955,1.7825,29.8187,29164.0,25648.0,1
1922,Blue,AXIZ CREST,0.5796,4.0,2.0,8.0,2303.5971,8.7489,1270.8188,1.6007,29.6964,30230.0,24404.0,1
1923,Red,Sengoku Gaming,0.3864,2.0,0.0,5.0,3017.8841,7.5345,1079.724,1.4351,30.5796,30534.0,26489.0,0
1924,Blue,Sengoku Gaming,0.574,4.0,2.0,10.0,2743.716,9.6073,1387.432,1.9637,34.2598,29074.0,25996.0,1
1925,Red,AXIZ CREST,0.3021,1.0,0.0,3.0,2112.0846,7.3414,991.9335,1.0876,30.7251,28401.0,25175.0,0
1926,Blue,Burning Core Toyama,0.3037,1.0,0.0,3.0,1602.4184,7.2216,1016.6254,1.3161,30.27,28253.0,23513.0,0
1927,Red,DetonatioN FocusMe,0.5737,3.0,1.0,9.0,2614.0495,7.8628,1344.6344,1.4173,33.7795,30582.0,27411.0,1
1928,Blue,DetonatioN FocusMe,0.9011,2.0,0.0,9.0,3044.3805,7.8849,1438.01,1.577,33.2666,31284.0,29483.0,1
1929,Red,Burning Core Toyama,0.4506,0.0,1.0,0.0,2303.6546,6.9837,1031.6395,1.0513,27.2591,26182.0,22977.0,0
1930,Blue,V3 Esports,0.2246,1.0,0.0,2.0,2534.5228,5.9513,889.2576,0.8609,29.9813,30118.0,23936.0,0
1931,Red,Fukuoka SoftBank HAWKS gaming,1.0106,3.0,1.0,9.0,3345.4398,7.8603,1477.2427,1.3475,31.4785,30146.0,25462.0,1
1932,Blue,Fukuoka SoftBank HAWKS gaming,0.6784,3.0,1.0,11.0,2515.8869,10.4311,1531.5053,2.417,37.3145,33059.0,28779.0,1
1933,Red,V3 Esports,0.2968,0.0,0.0,0.0,1758.1908,7.2933,886.8975,1.7385,30.8693,27877.0,23344.0,0
1934,Blue,SK Gaming,0.193,2.0,0.0,3.0,1692.0322,8.3968,949.0295,1.5121,32.0751,31025.0,26539.0,0
1935,Red,Team Heretics,0.5469,2.0,1.0,8.0,2511.2172,9.2654,1263.8928,1.6729,33.4906,28034.0,23564.0,1
1936,Blue,SK Gaming,0.3368,4.0,3.0,11.0,2627.3057,10.6218,1323.0052,2.0466,34.5855,31613.0,27064.0,1
1937,Red,Team Heretics,0.1554,2.0,0.0,0.0,1843.9378,7.8497,972.7979,2.0984,32.7461,28715.0,23808.0,0
1938,Blue,Fluxo,0.2387,1.0,0.0,3.0,2061.4222,8.0557,975.0373,1.82,32.551,29849.0,24097.0,0
1939,Red,paiN Gaming,0.5967,4.0,2.0,11.0,2523.5206,9.7265,1313.2869,1.7603,31.8946,30402.0,25302.0,1
1940,Blue,Team Heretics,0.1989,1.0,0.0,3.0,1570.8066,8.4862,973.6575,1.6906,31.1602,27008.0,22853.0,0
1941,Red,SK Gaming,0.4972,3.0,2.0,9.0,2039.8011,9.547,1394.8177,1.5912,33.1492,28498.0,25739.0,1
1942,Blue,LOUD,0.3749,3.0,1.0,11.0,3233.2745,9.0408,1151.3341,1.8082,29.8567,27731.0,23694.0,1
1943,Red,RED Canids,0.2646,4.0,1.0,5.0,2881.323,8.7762,1036.9129,1.5877,30.0551,28735.0,24065.0,0
